FileType	fastq	Read submission file type										
sample	study	instrument_model	library_name	library_source	library_selection	library_strategy	forward_file_name	forward_file_md5	reverse_file_name	reverse_file_md5	library_construction_protocol
ERS28441259	PRJEB106128	Illumina HiSeq 2500	Coconut_3_2_M4_10_18_2019_S320_L004	METAGENOMIC	RANDOM	WGS	Coconut_3_2_M4_10_18_2019_S320_L004_R1_001.fastq.gz	03418ee7ceb13096b53c958281526728	Coconut_3_2_M4_10_18_2019_S320_L004_R2_001.fastq.gz	26e8b17301fed11163b1edad28b2301a	Shotgun metagenomic library preparation
ERS28441260	PRJEB106128	Illumina HiSeq 2500	Coconut_3_2_M6_12_18_2019_S200_L002	METAGENOMIC	RANDOM	WGS	Coconut_3_2_M6_12_18_2019_S200_L002_R1_001.fastq.gz	8d9b83144f1434908723b2622fdfc2f1	Coconut_3_2_M6_12_18_2019_S200_L002_R2_001.fastq.gz	e08632701904707438960e4408e242b5	Shotgun metagenomic library preparation
ERS28441261	PRJEB106128	Illumina HiSeq 2500	Coconut_3_2_M9_3_20_2020_S197_L002	METAGENOMIC	RANDOM	WGS	Coconut_3_2_M9_3_20_2020_S197_L002_R1_001.fastq.gz	53f5a0ac19bc04a770d91a6082f2fe27	Coconut_3_2_M9_3_20_2020_S197_L002_R2_001.fastq.gz	ed24401cbd59ebdfdba80341c0a3fadd	Shotgun metagenomic library preparation
ERS28441262	PRJEB106128	Illumina HiSeq 2500	Coconut_3_3_M1_7_31_2019_S49_L003	METAGENOMIC	RANDOM	WGS	Coconut_3_3_M1_7_31_2019_S49_L003_R1_001.fastq.gz	55b659170242e0496e0d60d433d46444	Coconut_3_3_M1_7_31_2019_S49_L003_R2_001.fastq.gz	7fef4b99582250ff68785298fb19360e	Shotgun metagenomic library preparation
ERS28441263	PRJEB106128	Illumina HiSeq 2500	Coconut_3_3_M4R5_4_3_2020_S283_L002	METAGENOMIC	RANDOM	WGS	Coconut_3_3_M4R5_4_3_2020_S283_L002_R1_001.fastq.gz	d1f1aef8363d5f58e620b09b08bab9ff	Coconut_3_3_M4R5_4_3_2020_S283_L002_R2_001.fastq.gz	04a3fb0682b5db3d53806d73de352bf8	Shotgun metagenomic library preparation
ERS28441264	PRJEB106128	Illumina HiSeq 2500	Coconut_3_3_M4R7_5_22_2020_S629_L001	METAGENOMIC	RANDOM	WGS	Coconut_3_3_M4R7_5_22_2020_S629_L001_R1_001.fastq.gz	ba61da92c33c63b26dd430789be9cb35	Coconut_3_3_M4R7_5_22_2020_S629_L001_R2_001.fastq.gz	4f744936232d7d2589aa05c3cd7945ee	Shotgun metagenomic library preparation
ERS28441265	PRJEB106128	Illumina HiSeq 2500	Coconut_3_4_M4_10_18_2019_S321_L004	METAGENOMIC	RANDOM	WGS	Coconut_3_4_M4_10_18_2019_S321_L004_R1_001.fastq.gz	48bce95b0eaee077465129f1a080f2fa	Coconut_3_4_M4_10_18_2019_S321_L004_R2_001.fastq.gz	25a5e291f3599ffc068d956055c5402e	Shotgun metagenomic library preparation
ERS28441266	PRJEB106128	Illumina HiSeq 2500	Coconut_3_4_M6_12_18_2019_S201_L002	METAGENOMIC	RANDOM	WGS	Coconut_3_4_M6_12_18_2019_S201_L002_R1_001.fastq.gz	2f6137e41e378507730bca9fed1bb32a	Coconut_3_4_M6_12_18_2019_S201_L002_R2_001.fastq.gz	5a74f0e5425cf6dfb70b4e67b3d78716	Shotgun metagenomic library preparation
ERS28441267	PRJEB106128	Illumina HiSeq 2500	Coconut_3_4_M9R0_4_3_2020_S284_L002	METAGENOMIC	RANDOM	WGS	Coconut_3_4_M9R0_4_3_2020_S284_L002_R1_001.fastq.gz	3e38eaff1a0b6893e394036b74d2ffff	Coconut_3_4_M9R0_4_3_2020_S284_L002_R2_001.fastq.gz	d89bd9d06e366834d2e07ae5cea90516	Shotgun metagenomic library preparation
ERS28441268	PRJEB106128	Illumina HiSeq 2500	Coconut_3_4_M9R2_5_22_2020_S630_L001	METAGENOMIC	RANDOM	WGS	Coconut_3_4_M9R2_5_22_2020_S630_L001_R1_001.fastq.gz	657c7144191065a4ff59194990b86cbe	Coconut_3_4_M9R2_5_22_2020_S630_L001_R2_001.fastq.gz	b813ab80610b88ea06e07d3abc5b3539	Shotgun metagenomic library preparation
ERS28441269	PRJEB106128	Illumina HiSeq 2500	Coconut_3_4_M9_3_20_2020_S198_L002	METAGENOMIC	RANDOM	WGS	Coconut_3_4_M9_3_20_2020_S198_L002_R1_001.fastq.gz	853698f809e749ccd9bea30aee0548a8	Coconut_3_4_M9_3_20_2020_S198_L002_R2_001.fastq.gz	147e7a65712e82c4602f60d6144d93b4	Shotgun metagenomic library preparation
ERS28441270	PRJEB106128	Illumina HiSeq 2500	Coconut_3_5_D0_6_18_19_S426_L001	METAGENOMIC	RANDOM	WGS	Coconut_3_5_D0_6_18_19_S426_L001_R1_001.fastq.gz	d87697cb007131ef007846ea8350ecfe	Coconut_3_5_D0_6_18_19_S426_L001_R2_001.fastq.gz	55c685d030e0d6ce7958ebd26c35903d	Shotgun metagenomic library preparation
ERS28441271	PRJEB106128	Illumina HiSeq 2500	Coconut_3_5_M1_7_31_2019_S51_L003	METAGENOMIC	RANDOM	WGS	Coconut_3_5_M1_7_31_2019_S51_L003_R1_001.fastq.gz	07b772d260c774d7ad3c441d9ac33bd4	Coconut_3_5_M1_7_31_2019_S51_L003_R2_001.fastq.gz	01dde252532712e7a1ba355b7ad2b8ae	Shotgun metagenomic library preparation
ERS28441272	PRJEB106128	Illumina HiSeq 2500	Coconut_3_5_M4_10_18_2019_S322_L004	METAGENOMIC	RANDOM	WGS	Coconut_3_5_M4_10_18_2019_S322_L004_R1_001.fastq.gz	10534cc1a23860789412436cc099c60b	Coconut_3_5_M4_10_18_2019_S322_L004_R2_001.fastq.gz	2cf1553fb693f28c591a759e7c979c0c	Shotgun metagenomic library preparation
ERS28441273	PRJEB106128	Illumina HiSeq 2500	Coconut_3_5_M6_12_18_2019_S202_L002	METAGENOMIC	RANDOM	WGS	Coconut_3_5_M6_12_18_2019_S202_L002_R1_001.fastq.gz	c08cac809cd517ad181d78a7b1c65f1d	Coconut_3_5_M6_12_18_2019_S202_L002_R2_001.fastq.gz	fd0a7ef85b4c168ba804831c70acceae	Shotgun metagenomic library preparation
ERS28441274	PRJEB106128	Illumina HiSeq 2500	Coconut_3_5_M9R0_4_3_2020_S285_L002	METAGENOMIC	RANDOM	WGS	Coconut_3_5_M9R0_4_3_2020_S285_L002_R1_001.fastq.gz	e283e34b42b156aa6cf71cb6cb0275f6	Coconut_3_5_M9R0_4_3_2020_S285_L002_R2_001.fastq.gz	8495e7e03cc36d2c832efba9b4bc1c11	Shotgun metagenomic library preparation
ERS28441275	PRJEB106128	Illumina HiSeq 2500	Coconut_3_5_M9R2_5_22_2020_S631_L001	METAGENOMIC	RANDOM	WGS	Coconut_3_5_M9R2_5_22_2020_S631_L001_R1_001.fastq.gz	63b84fb0065ad991de76555f587a2f59	Coconut_3_5_M9R2_5_22_2020_S631_L001_R2_001.fastq.gz	879fd6f17a3e6a874ed32c899fb423bd	Shotgun metagenomic library preparation
ERS28441276	PRJEB106128	Illumina HiSeq 2500	Coconut_3_5_M9_3_20_2020_S199_L002	METAGENOMIC	RANDOM	WGS	Coconut_3_5_M9_3_20_2020_S199_L002_R1_001.fastq.gz	79413ad4bdca1fab2a93940b91690bb6	Coconut_3_5_M9_3_20_2020_S199_L002_R2_001.fastq.gz	9ea7939e2cba246dcaa13674d44c38be	Shotgun metagenomic library preparation
ERS28441277	PRJEB106128	Illumina HiSeq 2500	Coconut_3_plus_4_R_3_M4R2_12_6_2019_S253_L002	METAGENOMIC	RANDOM	WGS	Coconut_3_plus_4_R_3_M4R2_12_6_2019_S253_L002_R1_001.fastq.gz	c6da1c5745d0563aeab37e0c7e2ad676	Coconut_3_plus_4_R_3_M4R2_12_6_2019_S253_L002_R2_001.fastq.gz	3a556d919b298ed84c77d720e6e9b027	Shotgun metagenomic library preparation
ERS28441278	PRJEB106128	Illumina HiSeq 2500	Coconut_3_plus_4_R_4_M4R2_12_6_2019_S255_L002	METAGENOMIC	RANDOM	WGS	Coconut_3_plus_4_R_4_M4R2_12_6_2019_S255_L002_R1_001.fastq.gz	68ddb016d92a53bf689e24ca3050e293	Coconut_3_plus_4_R_4_M4R2_12_6_2019_S255_L002_R2_001.fastq.gz	8879044cd6447eb12b293c7c97c7ec7f	Shotgun metagenomic library preparation
ERS28441279	PRJEB106128	Illumina HiSeq 2500	Coconut_3_plus_4_R_9_M4R2_12_6_2019_S254_L002	METAGENOMIC	RANDOM	WGS	Coconut_3_plus_4_R_9_M4R2_12_6_2019_S254_L002_R1_001.fastq.gz	85cfe690f5e9aa9a156030cb834f9b04	Coconut_3_plus_4_R_9_M4R2_12_6_2019_S254_L002_R2_001.fastq.gz	58130cc5a1b48f6a287dc213b728aa9e	Shotgun metagenomic library preparation
ERS28441280	PRJEB106128	Illumina HiSeq 2500	Coconut_4_10_M1_7_31_2019_S56_L003	METAGENOMIC	RANDOM	WGS	Coconut_4_10_M1_7_31_2019_S56_L003_R1_001.fastq.gz	d0db4e4c5fe27f21c41ddcbcfb9341cc	Coconut_4_10_M1_7_31_2019_S56_L003_R2_001.fastq.gz	3b51165d0c11e4ec21e97e682450b5e6	Shotgun metagenomic library preparation
ERS28441281	PRJEB106128	Illumina HiSeq 2500	Coconut_4_10_M4R5_4_3_2020_S644_L001	METAGENOMIC	RANDOM	WGS	Coconut_4_10_M4R5_4_3_2020_S644_L001_R1_001.fastq.gz	2f0655d37ffc96392de882bacb034ab1	Coconut_4_10_M4R5_4_3_2020_S644_L001_R2_001.fastq.gz	27cde6dfe8d22e4d9228ab70b44ff801	Shotgun metagenomic library preparation
ERS28441282	PRJEB106128	Illumina HiSeq 2500	Coconut_4_10_M4R7_5_22_2020_S633_L001	METAGENOMIC	RANDOM	WGS	Coconut_4_10_M4R7_5_22_2020_S633_L001_R1_001.fastq.gz	add5511aba85eb65e706264e912211d6	Coconut_4_10_M4R7_5_22_2020_S633_L001_R2_001.fastq.gz	aeb1ecdea8e1ecf9f8accb01432774ca	Shotgun metagenomic library preparation
ERS28441283	PRJEB106128	Illumina HiSeq 2500	Coconut_4_6_M11_5_21_2020_S68_L003	METAGENOMIC	RANDOM	WGS	Coconut_4_6_M11_5_21_2020_S68_L003_R1_001.fastq.gz	3c3e239888b8c3126c1151b5018d78da	Coconut_4_6_M11_5_21_2020_S68_L003_R2_001.fastq.gz	54964a145184fccb6eb21a335f486a2f	Shotgun metagenomic library preparation
ERS28441284	PRJEB106128	Illumina HiSeq 2500	Coconut_4_6_M1_7_31_2019_S52_L003	METAGENOMIC	RANDOM	WGS	Coconut_4_6_M1_7_31_2019_S52_L003_R1_001.fastq.gz	15ea6fc11281837698f5a4732366c1be	Coconut_4_6_M1_7_31_2019_S52_L003_R2_001.fastq.gz	68341938d74b962a169acdce1909f2f6	Shotgun metagenomic library preparation
ERS28441285	PRJEB106128	Illumina HiSeq 2500	Coconut_4_6_M4_10_18_2019_S323_L004	METAGENOMIC	RANDOM	WGS	Coconut_4_6_M4_10_18_2019_S323_L004_R1_001.fastq.gz	c82873a88298422bf90dc938be09014c	Coconut_4_6_M4_10_18_2019_S323_L004_R2_001.fastq.gz	567925f48ac853afeab07585c10f3abb	Shotgun metagenomic library preparation
ERS28441286	PRJEB106128	Illumina HiSeq 2500	Coconut_4_6_M6_12_18_2019_S203_L002	METAGENOMIC	RANDOM	WGS	Coconut_4_6_M6_12_18_2019_S203_L002_R1_001.fastq.gz	fd132053d2d9bdd53c1a352c0cc30870	Coconut_4_6_M6_12_18_2019_S203_L002_R2_001.fastq.gz	57f512e5cfd20c3e16073f1151f2e64c	Shotgun metagenomic library preparation
ERS28441287	PRJEB106128	Illumina HiSeq 2500	Coconut_4_6_M9_3_20_2020_S200_L002	METAGENOMIC	RANDOM	WGS	Coconut_4_6_M9_3_20_2020_S200_L002_R1_001.fastq.gz	785bc0d4afbee25c562cad39917462d6	Coconut_4_6_M9_3_20_2020_S200_L002_R2_001.fastq.gz	605a164620e4ebf67360371c34f85b40	Shotgun metagenomic library preparation
ERS28441288	PRJEB106128	Illumina HiSeq 2500	Coconut_4_7_D0_6_18_19_S427_L001	METAGENOMIC	RANDOM	WGS	Coconut_4_7_D0_6_18_19_S427_L001_R1_001.fastq.gz	68f9869c7b5b16e6603915f67a676971	Coconut_4_7_D0_6_18_19_S427_L001_R2_001.fastq.gz	8a50bc6ef834c5c82ec5b01d6b778e93	Shotgun metagenomic library preparation
ERS28441289	PRJEB106128	Illumina HiSeq 2500	Coconut_4_7_M11_5_21_2020_S69_L003	METAGENOMIC	RANDOM	WGS	Coconut_4_7_M11_5_21_2020_S69_L003_R1_001.fastq.gz	3a3a8055c3944c3b5c6a8b00820e322f	Coconut_4_7_M11_5_21_2020_S69_L003_R2_001.fastq.gz	363c52dd789fe6c0e1c60293e6cb4dbd	Shotgun metagenomic library preparation
ERS28441290	PRJEB106128	Illumina HiSeq 2500	Coconut_4_7_M1_7_31_2019_S53_L003	METAGENOMIC	RANDOM	WGS	Coconut_4_7_M1_7_31_2019_S53_L003_R1_001.fastq.gz	8a447c9709cfaf7cc261bd096657464a	Coconut_4_7_M1_7_31_2019_S53_L003_R2_001.fastq.gz	c50a009db4c676cd693b3d065f5ce7de	Shotgun metagenomic library preparation
ERS28441291	PRJEB106128	Illumina HiSeq 2500	Coconut_4_7_M4_10_18_2019_S324_L004	METAGENOMIC	RANDOM	WGS	Coconut_4_7_M4_10_18_2019_S324_L004_R1_001.fastq.gz	5d759c4a3550270f75a2435e0661c63e	Coconut_4_7_M4_10_18_2019_S324_L004_R2_001.fastq.gz	65cce563e9494fb36c1006f352e36773	Shotgun metagenomic library preparation
ERS28441292	PRJEB106128	Illumina HiSeq 2500	Coconut_4_7_M6_12_18_2019_S204_L002	METAGENOMIC	RANDOM	WGS	Coconut_4_7_M6_12_18_2019_S204_L002_R1_001.fastq.gz	5d2c29d3ef4f623910ffb25c97b8db47	Coconut_4_7_M6_12_18_2019_S204_L002_R2_001.fastq.gz	e6783619f93359aa863e3454c943bea2	Shotgun metagenomic library preparation
ERS28441293	PRJEB106128	Illumina HiSeq 2500	Coconut_4_7_M9_3_20_2020_S201_L002	METAGENOMIC	RANDOM	WGS	Coconut_4_7_M9_3_20_2020_S201_L002_R1_001.fastq.gz	79fb21a852c33334436169a486b8b82b	Coconut_4_7_M9_3_20_2020_S201_L002_R2_001.fastq.gz	96d711dc59affbd0026204edc213d0e1	Shotgun metagenomic library preparation
ERS28441294	PRJEB106128	Illumina HiSeq 2500	Coconut_4_8_D0_6_18_19_S428_L001	METAGENOMIC	RANDOM	WGS	Coconut_4_8_D0_6_18_19_S428_L001_R1_001.fastq.gz	2abe6cc1751b1fe1e639a2d61d385c52	Coconut_4_8_D0_6_18_19_S428_L001_R2_001.fastq.gz	3f9dce1e0154beb4dee99a38352eae1a	Shotgun metagenomic library preparation
ERS28441295	PRJEB106128	Illumina HiSeq 2500	Coconut_4_8_M1_7_31_2019_S54_L003	METAGENOMIC	RANDOM	WGS	Coconut_4_8_M1_7_31_2019_S54_L003_R1_001.fastq.gz	943f3a43aad523e1c1af1d7eda1d2fa2	Coconut_4_8_M1_7_31_2019_S54_L003_R2_001.fastq.gz	9497c204bb5fc0657a441d37f2867c8d	Shotgun metagenomic library preparation
ERS28441296	PRJEB106128	Illumina HiSeq 2500	Coconut_4_8_M4R7_5_22_2010_S632_L001	METAGENOMIC	RANDOM	WGS	Coconut_4_8_M4R7_5_22_2010_S632_L001_R1_001.fastq.gz	071e3983dcf6a71244055bdcf229f891	Coconut_4_8_M4R7_5_22_2010_S632_L001_R2_001.fastq.gz	c682287aaac3e9bc9ba646e93becec37	Shotgun metagenomic library preparation
ERS28441297	PRJEB106128	Illumina HiSeq 2500	Coconut_4_8_M4_10_18_2019_S325_L004	METAGENOMIC	RANDOM	WGS	Coconut_4_8_M4_10_18_2019_S325_L004_R1_001.fastq.gz	2664460d188a36c0b7f614f2962e7481	Coconut_4_8_M4_10_18_2019_S325_L004_R2_001.fastq.gz	d46e969adcd94f738a66f3e5a8c4d3e8	Shotgun metagenomic library preparation
ERS28441298	PRJEB106128	Illumina HiSeq 2500	Coconut_4_8_M6_12_18_2019_S205_L002	METAGENOMIC	RANDOM	WGS	Coconut_4_8_M6_12_18_2019_S205_L002_R1_001.fastq.gz	524f2d8910220e7f731c5e659b6b8f7b	Coconut_4_8_M6_12_18_2019_S205_L002_R2_001.fastq.gz	1bd794a3e59207943b447d4a295c326d	Shotgun metagenomic library preparation
ERS28441299	PRJEB106128	Illumina HiSeq 2500	Coconut_4_8_M9_3_20_2020_S202_L002	METAGENOMIC	RANDOM	WGS	Coconut_4_8_M9_3_20_2020_S202_L002_R1_001.fastq.gz	6bae7bb97c803305e053645fcc48d9f2	Coconut_4_8_M9_3_20_2020_S202_L002_R2_001.fastq.gz	e9f18e7914d83f13f3bd01a397459bbb	Shotgun metagenomic library preparation
ERS28441300	PRJEB106128	Illumina HiSeq 2500	Coconut_4_9_M1_7_31_2019_S55_L003	METAGENOMIC	RANDOM	WGS	Coconut_4_9_M1_7_31_2019_S55_L003_R1_001.fastq.gz	67c8921de9f38533d0408c573f308264	Coconut_4_9_M1_7_31_2019_S55_L003_R2_001.fastq.gz	90a608a4cac8528004cdb2c36095840f	Shotgun metagenomic library preparation
ERS28441301	PRJEB106128	Illumina HiSeq 2500	Coconut_Oil_9_20_18_S87_L003	METAGENOMIC	RANDOM	WGS	Coconut_Oil_9_20_18_S87_L003_R1_001.fastq.gz	73d6fd6adcdbe48829b2c86a4bbbd463	Coconut_Oil_9_20_18_S87_L003_R2_001.fastq.gz	e1da8de72d0afa10a3e80ee3d3eda43c	Shotgun metagenomic library preparation
ERS28441302	PRJEB106128	Illumina HiSeq 2500	Coconut_Oil_L_10_2-631_M4_11_7_2019_S135_L003	METAGENOMIC	RANDOM	WGS	Coconut_Oil_L_10_2-631_M4_11_7_2019_S135_L003_R1_001.fastq.gz	fc9b0fa594b89764375f48dbd7c665f0	Coconut_Oil_L_10_2-631_M4_11_7_2019_S135_L003_R2_001.fastq.gz	0003e3e304b9cbd3aa5278e1c9e7bdb6	Shotgun metagenomic library preparation
ERS28441303	PRJEB106128	Illumina HiSeq 2500	Coconut_Oil_L_10_2-631_M6_1_6_2020_S183_L003	METAGENOMIC	RANDOM	WGS	Coconut_Oil_L_10_2-631_M6_1_6_2020_S183_L003_R1_001.fastq.gz	be20fda8cdfbde7e4484306fb5e36df5	Coconut_Oil_L_10_2-631_M6_1_6_2020_S183_L003_R2_001.fastq.gz	e6d2c2ee68b39ee9b102196db734a139	Shotgun metagenomic library preparation
ERS28441304	PRJEB106128	Illumina HiSeq 2500	Coconut_Oil_L_10_2-632_M4_11_7_2019_S136_L003	METAGENOMIC	RANDOM	WGS	Coconut_Oil_L_10_2-632_M4_11_7_2019_S136_L003_R1_001.fastq.gz	39b416240631147b568ac3c95e7b8e8e	Coconut_Oil_L_10_2-632_M4_11_7_2019_S136_L003_R2_001.fastq.gz	8663f6047067e9391eb48ce995992ac2	Shotgun metagenomic library preparation
ERS28441305	PRJEB106128	Illumina HiSeq 2500	Coconut_Oil_L_10_2-632_M6_1_6_2020_S184_L003	METAGENOMIC	RANDOM	WGS	Coconut_Oil_L_10_2-632_M6_1_6_2020_S184_L003_R1_001.fastq.gz	06c5a2c4647eb45af8e66c7294b93e68	Coconut_Oil_L_10_2-632_M6_1_6_2020_S184_L003_R2_001.fastq.gz	74b380563af740919e70aad488ad94e7	Shotgun metagenomic library preparation
ERS28441306	PRJEB106128	Illumina HiSeq 2500	Coconut_Oil_L_12_1A-634_M4_11_7_2019_S134_L003	METAGENOMIC	RANDOM	WGS	Coconut_Oil_L_12_1A-634_M4_11_7_2019_S134_L003_R1_001.fastq.gz	d78c58022faed0b162de7c032e4ffa48	Coconut_Oil_L_12_1A-634_M4_11_7_2019_S134_L003_R2_001.fastq.gz	61c8698618ed9942380057c1c7112c41	Shotgun metagenomic library preparation
ERS28441307	PRJEB106128	Illumina HiSeq 2500	Coconut_Oil_L_12_1A-634_M6_1_6_2020_S182_L003	METAGENOMIC	RANDOM	WGS	Coconut_Oil_L_12_1A-634_M6_1_6_2020_S182_L003_R1_001.fastq.gz	9faeecfeb5787e5dbc193a56b3dcfdfb	Coconut_Oil_L_12_1A-634_M6_1_6_2020_S182_L003_R2_001.fastq.gz	f6f1bca3fa69d4b4d5b71248c86742a1	Shotgun metagenomic library preparation
ERS28441308	PRJEB106128	Illumina HiSeq 2500	Coconut_Oil_L_12_1A-646_M4_11_7_2019_S132_L003	METAGENOMIC	RANDOM	WGS	Coconut_Oil_L_12_1A-646_M4_11_7_2019_S132_L003_R1_001.fastq.gz	d52e44bee8db0fa94f67c9004c556f55	Coconut_Oil_L_12_1A-646_M4_11_7_2019_S132_L003_R2_001.fastq.gz	1c15e70281fd6eec0bb6cc03f12de12c	Shotgun metagenomic library preparation
ERS28441309	PRJEB106128	Illumina HiSeq 2500	Coconut_Oil_L_12_1A-646_M6_1_6_2020_S180_L003	METAGENOMIC	RANDOM	WGS	Coconut_Oil_L_12_1A-646_M6_1_6_2020_S180_L003_R1_001.fastq.gz	8cbc0fb8a5592f51c5d03d541e317bb8	Coconut_Oil_L_12_1A-646_M6_1_6_2020_S180_L003_R2_001.fastq.gz	5e952601693b9ffe6de98d1f6213370f	Shotgun metagenomic library preparation
ERS28441310	PRJEB106128	Illumina HiSeq 2500	Coconut_Oil_L_12_1A-674_M4_11_7_2019_S133_L003	METAGENOMIC	RANDOM	WGS	Coconut_Oil_L_12_1A-674_M4_11_7_2019_S133_L003_R1_001.fastq.gz	7fcea501e1c1cf6c99ea5ee7b5b2490c	Coconut_Oil_L_12_1A-674_M4_11_7_2019_S133_L003_R2_001.fastq.gz	5742d09de9e3aeb9b51beaf92beae896	Shotgun metagenomic library preparation
ERS28441311	PRJEB106128	Illumina HiSeq 2500	Coconut_Oil_L_12_1A-674_M6_1_6_2020_S181_L003	METAGENOMIC	RANDOM	WGS	Coconut_Oil_L_12_1A-674_M6_1_6_2020_S181_L003_R1_001.fastq.gz	acd4d6f8770b05d9608cc0ebe1b35cc7	Coconut_Oil_L_12_1A-674_M6_1_6_2020_S181_L003_R2_001.fastq.gz	b123d5c71f4313a538782ab01928df5e	Shotgun metagenomic library preparation
ERS28441312	PRJEB106128	Illumina HiSeq 2500	Coconut_Oil_L_2_8A-4_M4_11_7_2019_S137_L003	METAGENOMIC	RANDOM	WGS	Coconut_Oil_L_2_8A-4_M4_11_7_2019_S137_L003_R1_001.fastq.gz	28133b2b763fa2bd372e0113c03f88e3	Coconut_Oil_L_2_8A-4_M4_11_7_2019_S137_L003_R2_001.fastq.gz	5458a495ac10fe5766ad7548b28814a5	Shotgun metagenomic library preparation
ERS28441313	PRJEB106128	Illumina HiSeq 2500	Coconut_Oil_L_2_8A-4_M6_1_6_2020_S185_L003	METAGENOMIC	RANDOM	WGS	Coconut_Oil_L_2_8A-4_M6_1_6_2020_S185_L003_R1_001.fastq.gz	ff7ceb510f65e0a4899a2162daff079e	Coconut_Oil_L_2_8A-4_M6_1_6_2020_S185_L003_R2_001.fastq.gz	b917623032564f33342e45e39b87ca89	Shotgun metagenomic library preparation
ERS28441314	PRJEB106128	Illumina HiSeq 2500	Cont_1_1_M11_5_20_2020_S9_L003	METAGENOMIC	RANDOM	WGS	Cont_1_1_M11_5_20_2020_S9_L003_R1_001.fastq.gz	b14c2eda71bab1eb22005963d5e14e38	Cont_1_1_M11_5_20_2020_S9_L003_R2_001.fastq.gz	04f61bf419074b34ef66fc8f67e79997	Shotgun metagenomic library preparation
ERS28441315	PRJEB106128	Illumina HiSeq 2500	Cont_1_1_M1_7_30_2019_S437_L001	METAGENOMIC	RANDOM	WGS	Cont_1_1_M1_7_30_2019_S437_L001_R1_001.fastq.gz	5356181c1e5530cdf1f1a7dbe626fa77	Cont_1_1_M1_7_30_2019_S437_L001_R2_001.fastq.gz	7874e38d12cf0b4025f1b88e7750139d	Shotgun metagenomic library preparation
ERS28441316	PRJEB106128	Illumina HiSeq 2500	Cont_1_1_M4_10_15_2019_S77_L003	METAGENOMIC	RANDOM	WGS	Cont_1_1_M4_10_15_2019_S77_L003_R1_001.fastq.gz	69b5795e8f9d6dfc799dbfc3e451d3b4	Cont_1_1_M4_10_15_2019_S77_L003_R2_001.fastq.gz	1c93be1aa959684d9634c53e5f48d895	Shotgun metagenomic library preparation
ERS28441317	PRJEB106128	Illumina HiSeq 2500	Cont_1_1_M6_12_16_2019_S341_L004	METAGENOMIC	RANDOM	WGS	Cont_1_1_M6_12_16_2019_S341_L004_R1_001.fastq.gz	2a60457af9991b87d8120ee3bccabfd0	Cont_1_1_M6_12_16_2019_S341_L004_R2_001.fastq.gz	cee4ae8221600414ebfa871f01863833	Shotgun metagenomic library preparation
ERS28441318	PRJEB106128	Illumina HiSeq 2500	Cont_1_1_M9_3_18_2020_S432_L001	METAGENOMIC	RANDOM	WGS	Cont_1_1_M9_3_18_2020_S432_L001_R1_001.fastq.gz	f0583af328320e0f9b01bdc7faa393d9	Cont_1_1_M9_3_18_2020_S432_L001_R2_001.fastq.gz	053547ae4e79abf369122606f9c28f3a	Shotgun metagenomic library preparation
ERS28441319	PRJEB106128	Illumina HiSeq 2500	Cont_1_1_M9_4_3_2020_S218_L002	METAGENOMIC	RANDOM	WGS	Cont_1_1_M9_4_3_2020_S218_L002_R1_001.fastq.gz	bb59643ecc09aeaab085f673ca5ce513	Cont_1_1_M9_4_3_2020_S218_L002_R2_001.fastq.gz	3be12226521af21a52f5c12e81cd9bd1	Shotgun metagenomic library preparation
ERS28441320	PRJEB106128	Illumina HiSeq 2500	Cont_1_2_D0_6_18_19_S373_L001	METAGENOMIC	RANDOM	WGS	Cont_1_2_D0_6_18_19_S373_L001_R1_001.fastq.gz	1a441f7a509e317d79d38dfac68fa983	Cont_1_2_D0_6_18_19_S373_L001_R2_001.fastq.gz	9ac5ee0c3952383c2a0a74328cfa8b07	Shotgun metagenomic library preparation
ERS28441321	PRJEB106128	Illumina HiSeq 2500	Cont_1_2_M11_5_20_2020_S10_L003	METAGENOMIC	RANDOM	WGS	Cont_1_2_M11_5_20_2020_S10_L003_R1_001.fastq.gz	66a27d7dab9a31b3d610976d39dc1810	Cont_1_2_M11_5_20_2020_S10_L003_R2_001.fastq.gz	cd0efec69bba33ea86efc17d3c1ae7b8	Shotgun metagenomic library preparation
ERS28441322	PRJEB106128	Illumina HiSeq 2500	Cont_1_2_M1_7_30_2019_S438_L001	METAGENOMIC	RANDOM	WGS	Cont_1_2_M1_7_30_2019_S438_L001_R1_001.fastq.gz	4735c99c2eea73a1beba27f4b831a05d	Cont_1_2_M1_7_30_2019_S438_L001_R2_001.fastq.gz	b7db0ebb868cdd425858dc6ba6e725cd	Shotgun metagenomic library preparation
ERS28441323	PRJEB106128	Illumina HiSeq 2500	Cont_1_2_M4_10_15_2019_S78_L003	METAGENOMIC	RANDOM	WGS	Cont_1_2_M4_10_15_2019_S78_L003_R1_001.fastq.gz	319603953d69892a6e51cf013da0cfd5	Cont_1_2_M4_10_15_2019_S78_L003_R2_001.fastq.gz	e198b36121e2d187003c2f3d40c443a9	Shotgun metagenomic library preparation
ERS28441324	PRJEB106128	Illumina HiSeq 2500	Cont_1_2_M6_12_16_2019_S342_L004	METAGENOMIC	RANDOM	WGS	Cont_1_2_M6_12_16_2019_S342_L004_R1_001.fastq.gz	042e6f7a6a1a29ead3f32ab64eb3119d	Cont_1_2_M6_12_16_2019_S342_L004_R2_001.fastq.gz	9777c2adb2a1d0a1b9b8efce31ee067e	Shotgun metagenomic library preparation
